ID,Length,NetCharge,pI,K_frac,R_frac,H_frac,D_frac,E_frac,GRAVY,HydrophobicFrac,AromaticFrac,BomanIndex
Negative_F2384,27.000000,8.243502,11.999968,0.148148,0.222222,0.000000,0.037037,0.000000,-1.233333,0.259259,0.111111,3.843704
Negative_F618,38.000000,0.798394,8.319081,0.078947,0.105263,0.184211,0.078947,0.078947,-2.094737,0.236842,0.210526,4.290526
Negative_F2132,20.000000,7.574035,10.845339,0.400000,0.000000,0.050000,0.000000,0.000000,-0.765000,0.400000,0.200000,1.529500
Negative_F1729,58.000000,5.393372,9.242591,0.068966,0.103448,0.000000,0.034483,0.034483,-0.584483,0.327586,0.137931,2.119828
Negative_F664,21.000000,3.248142,11.722947,0.047619,0.142857,0.000000,0.000000,0.000000,-0.490476,0.380952,0.142857,1.980952
Negative_F1879,19.000000,2.525433,9.790185,0.157895,0.000000,0.000000,0.000000,0.000000,1.042105,0.578947,0.105263,-0.908947
Negative_F227,23.000000,1.698947,10.003060,0.086957,0.000000,0.173913,0.000000,0.000000,0.786957,0.521739,0.173913,-0.507826
Negative_F784,33.000000,-1.596902,4.678952,0.060606,0.000000,0.000000,0.030303,0.060606,0.006061,0.242424,0.151515,0.610000
Negative_F1941,14.000000,2.605246,11.999968,0.071429,0.142857,0.000000,0.000000,0.000000,0.378571,0.642857,0.214286,0.075000
Negative_F2219,44.000000,1.539944,8.527314,0.000000,0.068182,0.022727,0.000000,0.022727,-0.188636,0.363636,0.068182,1.589091
Negative_F888,17.000000,0.554947,8.750052,0.058824,0.000000,0.000000,0.000000,0.000000,2.058824,0.647059,0.058824,-2.550000
Negative_F1660,12.000000,2.552417,11.166263,0.166667,0.083333,0.000000,0.000000,0.000000,0.858333,0.583333,0.166667,-0.456667
Negative_F1748,49.000000,0.240554,8.063335,0.020408,0.081633,0.000000,0.061224,0.020408,-0.869388,0.408163,0.163265,2.481429
Negative_F863,79.000000,5.467959,9.270054,0.012658,0.101266,0.025316,0.025316,0.012658,0.072152,0.455696,0.126582,1.379873
Negative_F598,37.000000,7.538251,10.790283,0.216216,0.054054,0.000000,0.054054,0.000000,-0.383784,0.378378,0.108108,1.811622
Negative_F1370,29.000000,4.541481,10.125550,0.241379,0.000000,0.000000,0.034483,0.034483,0.168966,0.482759,0.000000,0.478621
Negative_F1886,31.000000,0.404037,7.769003,0.064516,0.000000,0.000000,0.000000,0.032258,0.874194,0.322581,0.064516,-0.218387
Negative_F464,33.000000,2.498870,9.307704,0.121212,0.000000,0.000000,0.030303,0.000000,0.439394,0.393939,0.000000,0.308182
Negative_F2035,183.000000,-0.675752,6.727429,0.054645,0.043716,0.010929,0.071038,0.027322,-0.479235,0.382514,0.087432,1.640546
Negative_F2411,32.000000,11.503006,11.999968,0.250000,0.125000,0.000000,0.000000,0.000000,-0.306250,0.375000,0.031250,2.055625
Negative_F1475,73.000000,9.468369,9.911643,0.095890,0.109589,0.027397,0.013699,0.054795,-0.401370,0.342466,0.082192,2.252877
Negative_F1865,43.000000,4.536916,9.903843,0.186047,0.000000,0.000000,0.046512,0.023256,-0.472093,0.441860,0.093023,1.195349
Negative_F162,14.000000,3.547430,10.477740,0.285714,0.000000,0.000000,0.000000,0.000000,0.571429,0.571429,0.071429,-0.207143
Negative_F504,33.000000,-0.443224,6.282380,0.060606,0.000000,0.000000,0.000000,0.060606,0.651515,0.454545,0.090909,-0.120000
Negative_F795,39.000000,2.692343,9.821903,0.102564,0.051282,0.025641,0.051282,0.025641,-0.461538,0.410256,0.076923,1.743846
Negative_F301,30.000000,5.538975,10.222317,0.266667,0.000000,0.000000,0.033333,0.033333,-0.893333,0.400000,0.100000,1.155333
Negative_F45,27.000000,2.546046,9.825643,0.148148,0.000000,0.000000,0.000000,0.037037,0.251852,0.444444,0.037037,0.051852
Negative_F370,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.295833,0.583333,0.125000,-1.151667
Negative_F662,43.000000,3.579400,9.448116,0.093023,0.046512,0.023256,0.023256,0.023256,-0.690698,0.395349,0.162791,1.452326
Negative_F2154,17.000000,-0.442126,5.836364,0.000000,0.058824,0.000000,0.058824,0.000000,0.223529,0.411765,0.000000,0.956471
Negative_F238,44.000000,-2.577797,5.738317,0.000000,0.045455,0.068182,0.068182,0.022727,-0.243182,0.204545,0.068182,1.637500
Negative_F579,37.000000,3.587380,11.000257,0.081081,0.081081,0.027027,0.054054,0.000000,-1.056757,0.270270,0.081081,2.465135
Negative_F722,50.000000,5.415659,9.032939,0.180000,0.040000,0.040000,0.060000,0.040000,-0.790000,0.200000,0.060000,2.636600
Negative_F889,18.000000,3.584057,10.477740,0.222222,0.000000,0.055556,0.000000,0.000000,0.616667,0.555556,0.055556,-0.440556
Negative_F1135,29.000000,-0.495255,6.876347,0.068966,0.000000,0.068966,0.034483,0.034483,-0.393103,0.241379,0.068966,1.553103
Negative_F1456,31.000000,4.186386,10.060114,0.129032,0.064516,0.032258,0.032258,0.000000,-0.848387,0.290323,0.161290,1.828387
Negative_F1391,32.000000,-0.593458,5.961126,0.031250,0.000000,0.000000,0.000000,0.031250,0.437500,0.343750,0.062500,0.168125
Negative_F243,41.000000,4.543287,10.295230,0.146341,0.024390,0.000000,0.048780,0.000000,-0.200000,0.414634,0.048780,1.221463
Negative_F186,51.000000,2.400580,8.636330,0.117647,0.039216,0.019608,0.078431,0.019608,-0.086275,0.333333,0.078431,1.461176
Negative_F910,39.000000,7.539889,11.471778,0.179487,0.025641,0.000000,0.000000,0.000000,0.192308,0.461538,0.051282,0.246667
Negative_F1365,27.000000,8.439370,10.066819,0.296296,0.037037,0.000000,0.000000,0.000000,0.070370,0.333333,0.000000,0.525926
Negative_F2240,22.000000,7.552712,11.999968,0.090909,0.318182,0.000000,0.045455,0.000000,-2.013636,0.227273,0.090909,5.581364
Negative_F1602,55.000000,22.550595,11.275408,0.418182,0.018182,0.000000,0.018182,0.000000,-1.427273,0.290909,0.000000,2.346909
Negative_F812,33.000000,3.613588,9.874316,0.121212,0.030303,0.060606,0.030303,0.000000,-0.415152,0.393939,0.121212,0.894242
Negative_F866,15.000000,2.549936,10.302064,0.200000,0.000000,0.000000,0.000000,0.000000,0.586667,0.600000,0.066667,-0.350000
Negative_F2193,20.000000,5.532799,11.999968,0.000000,0.300000,0.000000,0.000000,0.000000,-1.055000,0.350000,0.200000,4.409000
Negative_F2197,19.000000,6.557277,11.999968,0.000000,0.368421,0.000000,0.000000,0.000000,-0.484211,0.421053,0.105263,4.163158
Negative_F1703,20.000000,1.154374,8.883373,0.100000,0.000000,0.000000,0.000000,0.000000,1.420000,0.450000,0.000000,-1.082000
Negative_F894,46.000000,5.395770,9.302933,0.086957,0.065217,0.000000,0.021739,0.000000,-0.463043,0.217391,0.043478,1.831739
Negative_F1381,43.000000,2.443384,8.673722,0.069767,0.046512,0.046512,0.023256,0.023256,0.358140,0.372093,0.023256,0.960465
Negative_F1287,30.000000,0.404458,7.769117,0.066667,0.033333,0.000000,0.033333,0.033333,0.443333,0.300000,0.066667,0.746333
Negative_F1791,38.000000,2.513166,8.676365,0.026316,0.078947,0.078947,0.026316,0.000000,-0.465789,0.236842,0.131579,1.800789
Negative_F1204,33.000000,2.194646,9.302868,0.121212,0.000000,0.000000,0.030303,0.000000,0.345455,0.393939,0.060606,0.712727
Negative_F422,29.000000,1.393117,8.409659,0.068966,0.000000,0.000000,0.000000,0.000000,0.731034,0.344828,0.103448,-0.373448
Negative_F1045,13.000000,0.557428,9.750021,0.000000,0.076923,0.000000,0.000000,0.000000,1.861538,0.615385,0.076923,-1.546154
Negative_F1768,22.000000,3.544925,10.176866,0.181818,0.000000,0.000000,0.000000,0.000000,-0.140909,0.454545,0.181818,0.763636
Negative_F906,32.000000,5.515410,10.142569,0.187500,0.000000,0.000000,0.000000,0.000000,-0.275000,0.375000,0.093750,0.902500
Negative_F35,42.000000,5.410282,9.687293,0.000000,0.142857,0.000000,0.000000,0.000000,-0.233333,0.285714,0.071429,1.922143
Negative_F1140,31.000000,5.162179,9.735838,0.193548,0.000000,0.000000,0.000000,0.000000,0.087097,0.290323,0.032258,0.733871
Negative_F158,18.000000,5.456783,10.663216,0.000000,0.333333,0.000000,0.000000,0.000000,-0.250000,0.277778,0.111111,3.652222
Negative_F1311,21.000000,2.500929,9.390159,0.142857,0.000000,0.000000,0.000000,0.000000,1.419048,0.476190,0.047619,-1.473810
Negative_F1753,23.000000,2.500929,9.390159,0.130435,0.000000,0.000000,0.000000,0.000000,1.147826,0.521739,0.043478,-0.756087
Negative_F1317,16.000000,5.547355,11.744351,0.187500,0.187500,0.000000,0.000000,0.000000,-0.906250,0.375000,0.250000,2.657500
Negative_F149,33.000000,6.500273,11.351545,0.000000,0.333333,0.030303,0.000000,0.121212,-2.033333,0.090909,0.030303,6.064545
Negative_F1028,45.000000,3.353539,8.616538,0.044444,0.088889,0.000000,0.044444,0.000000,-0.442222,0.200000,0.066667,1.984222
Negative_F1246,61.000000,1.586298,9.528379,0.065574,0.000000,0.016393,0.000000,0.032787,0.750820,0.573770,0.049180,-0.585410
Negative_F1024,15.000000,4.510623,10.602422,0.333333,0.000000,0.000000,0.000000,0.000000,0.193333,0.533333,0.066667,0.162000
Negative_F461,46.000000,6.487174,9.866322,0.217391,0.021739,0.000000,0.021739,0.065217,0.002174,0.369565,0.043478,0.857826
Negative_F2282,20.000000,0.551503,8.497658,0.150000,0.000000,0.000000,0.050000,0.050000,0.460000,0.500000,0.050000,-0.038000
Negative_F2167,39.000000,3.132887,8.976207,0.025641,0.128205,0.051282,0.051282,0.000000,0.094872,0.358974,0.051282,1.606923
Negative_F605,25.000000,2.733043,10.289815,0.080000,0.040000,0.200000,0.000000,0.000000,-0.376000,0.440000,0.120000,0.975600
Negative_F978,37.000000,2.498160,9.243171,0.135135,0.000000,0.000000,0.000000,0.054054,0.294595,0.378378,0.027027,0.174865
Negative_F1775,22.000000,5.584007,11.999968,0.181818,0.090909,0.045455,0.000000,0.000000,-0.436364,0.454545,0.181818,1.635000
Negative_F74,21.000000,5.498348,10.466652,0.142857,0.142857,0.000000,0.000000,0.000000,-0.900000,0.238095,0.047619,2.810952
Negative_F1414,103.000000,6.487435,10.093767,0.019417,0.067961,0.009709,0.009709,0.009709,-0.446602,0.242718,0.029126,1.693495
Negative_F97,39.000000,4.547538,10.548849,0.128205,0.076923,0.000000,0.025641,0.051282,-0.441026,0.410256,0.025641,1.939231
Negative_F492,27.000000,4.547363,9.902167,0.185185,0.037037,0.000000,0.000000,0.037037,0.300000,0.444444,0.000000,0.599630
Negative_F1678,22.000000,6.532444,10.557552,0.136364,0.181818,0.045455,0.000000,0.000000,-1.522727,0.272727,0.136364,3.709545
Negative_F340,25.000000,2.524048,9.630497,0.160000,0.000000,0.000000,0.000000,0.040000,0.184000,0.400000,0.080000,-0.042000
Negative_F1077,31.000000,11.542243,11.999968,0.161290,0.225806,0.000000,0.000000,0.000000,-0.670968,0.451613,0.161290,2.892903
Negative_F825,44.000000,6.591309,10.708666,0.113636,0.068182,0.000000,0.000000,0.022727,0.063636,0.522727,0.136364,0.630000
Negative_F1743,43.000000,2.544900,9.823257,0.046512,0.023256,0.000000,0.000000,0.000000,-0.379070,0.441860,0.139535,0.730000
Negative_F780,23.000000,2.585178,10.001383,0.173913,0.000000,0.043478,0.000000,0.043478,0.008696,0.391304,0.086957,0.584783
Negative_F1318,24.000000,3.528194,10.295617,0.125000,0.125000,0.000000,0.041667,0.041667,-0.725000,0.333333,0.166667,2.277917
Negative_F2300,28.000000,7.586231,11.999968,0.071429,0.214286,0.071429,0.000000,0.000000,-0.575000,0.428571,0.142857,2.871071
Negative_F90,28.000000,2.496811,9.243171,0.178571,0.000000,0.000000,0.071429,0.000000,0.507143,0.428571,0.000000,0.227500
Negative_F448,25.000000,-0.422279,6.155686,0.000000,0.120000,0.000000,0.080000,0.040000,-0.428000,0.360000,0.120000,2.438400
Negative_F1117,40.000000,1.404259,8.220831,0.050000,0.000000,0.000000,0.000000,0.000000,-0.210000,0.200000,0.075000,0.473000
Negative_F1268,15.000000,0.552888,8.590944,0.133333,0.000000,0.000000,0.066667,0.000000,0.953333,0.600000,0.133333,0.006000
Negative_F364,24.000000,2.500929,9.390159,0.125000,0.000000,0.000000,0.000000,0.000000,1.475000,0.583333,0.041667,-1.327500
Negative_F2303,31.000000,13.555042,11.999968,0.032258,0.451613,0.000000,0.032258,0.000000,-1.900000,0.193548,0.000000,6.682903
Negative_F1573,19.000000,3.500879,9.847497,0.105263,0.105263,0.000000,0.000000,0.000000,0.115789,0.473684,0.157895,0.921579
Negative_F250,35.000000,6.438428,9.611027,0.057143,0.200000,0.028571,0.028571,0.028571,-0.402857,0.314286,0.057143,2.818000
Negative_F2135,19.000000,-0.392198,5.570017,0.000000,0.000000,0.000000,0.000000,0.000000,0.921053,0.684211,0.052632,-0.740526
Negative_F51,20.000000,-0.441839,6.217470,0.050000,0.000000,0.000000,0.000000,0.050000,0.955000,0.500000,0.000000,-0.952500
Negative_F2078,14.000000,5.238195,10.699060,0.428571,0.000000,0.000000,0.000000,0.000000,-1.392857,0.214286,0.000000,2.098571
Negative_F826,44.000000,5.298701,10.000223,0.181818,0.000000,0.022727,0.000000,0.045455,0.202273,0.568182,0.159091,-0.119318
Negative_F1426,14.000000,0.553562,8.591073,0.142857,0.000000,0.000000,0.000000,0.071429,0.142857,0.500000,0.214286,-0.345714
Negative_F926,77.000000,-2.568776,5.118658,0.090909,0.000000,0.012987,0.064935,0.051948,0.858442,0.467532,0.025974,-0.288442
Negative_F905,36.000000,7.626639,11.999968,0.055556,0.194444,0.055556,0.000000,0.027778,-1.572222,0.222222,0.083333,3.138056
Negative_F331,69.000000,29.482285,11.462430,0.434783,0.000000,0.000000,0.000000,0.000000,-1.237681,0.362319,0.000000,1.914928
Negative_F2076,27.000000,9.582746,10.954420,0.370370,0.000000,0.000000,0.000000,0.000000,-0.985185,0.370370,0.000000,1.358889
Negative_F406,30.000000,2.520868,9.519095,0.133333,0.000000,0.000000,0.033333,0.000000,0.636667,0.533333,0.033333,0.070000
Negative_F1951,43.000000,6.560985,9.614509,0.093023,0.093023,0.069767,0.023256,0.000000,-0.446512,0.302326,0.069767,2.173256
Negative_F544,13.000000,-0.444606,5.835682,0.076923,0.000000,0.000000,0.076923,0.000000,1.092308,0.538462,0.153846,-0.625385
Negative_F2307,79.000000,8.604099,10.050186,0.075949,0.113924,0.037975,0.037975,0.037975,-0.221519,0.417722,0.025316,2.051519
Negative_F1269,41.000000,4.441973,9.216287,0.048780,0.073171,0.024390,0.000000,0.000000,0.058537,0.317073,0.073171,1.136829
Negative_F658,37.000000,0.561802,7.901970,0.027027,0.000000,0.081081,0.000000,0.000000,-0.297297,0.297297,0.108108,0.792432
Negative_F1358,17.000000,0.554947,8.750052,0.058824,0.000000,0.000000,0.000000,0.000000,1.876471,0.647059,0.058824,-2.418824
Negative_F1233,37.000000,5.466518,9.271795,0.108108,0.081081,0.054054,0.027027,0.000000,-0.308108,0.297297,0.189189,1.513514
Negative_F2157,143.000000,-2.495550,5.644362,0.069930,0.006993,0.013986,0.027972,0.062937,0.064336,0.391608,0.069930,0.915594
Negative_F573,94.000000,2.796191,8.768877,0.000000,0.127660,0.010638,0.031915,0.063830,-0.244681,0.340426,0.031915,1.943936
Negative_F1848,102.000000,-1.757474,6.393159,0.078431,0.068627,0.039216,0.078431,0.078431,-0.892157,0.225490,0.039216,2.873431
Negative_F136,20.000000,2.516005,10.266929,0.050000,0.150000,0.000000,0.050000,0.000000,-1.395000,0.250000,0.100000,3.187000
Negative_F2131,21.000000,7.542790,11.763691,0.285714,0.142857,0.000000,0.047619,0.000000,-0.528571,0.476190,0.190476,2.495714
Negative_F1009,20.000000,2.500929,9.390159,0.150000,0.000000,0.000000,0.000000,0.000000,1.425000,0.600000,0.050000,-1.274500
Negative_F2382,35.000000,3.534793,9.045382,0.114286,0.000000,0.085714,0.000000,0.000000,-0.051429,0.228571,0.028571,0.956571
Negative_F1630,23.000000,2.500929,9.390159,0.130435,0.000000,0.000000,0.000000,0.000000,1.382609,0.565217,0.086957,-1.109130
Negative_F1875,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.884615,0.692308,0.153846,-2.017692
Negative_F1493,25.000000,1.275759,9.524575,0.160000,0.000000,0.000000,0.080000,0.000000,0.584000,0.520000,0.040000,0.318000
Negative_F809,62.000000,0.533438,8.019819,0.048387,0.000000,0.016129,0.032258,0.000000,0.533871,0.483871,0.096774,-0.678226
Negative_F295,37.000000,12.480958,11.999968,0.189189,0.162162,0.000000,0.000000,0.000000,-0.335135,0.351351,0.054054,1.934324
Negative_F886,16.000000,0.603238,8.634976,0.125000,0.000000,0.000000,0.062500,0.000000,1.006250,0.625000,0.062500,-0.181875
Negative_F1710,47.000000,6.536863,10.075844,0.212766,0.042553,0.000000,0.021277,0.085106,-0.736170,0.404255,0.106383,1.870426
Negative_F727,63.000000,7.269587,8.974531,0.174603,0.047619,0.015873,0.047619,0.047619,-0.812698,0.174603,0.063492,2.365873
Negative_F1523,95.000000,9.635492,10.345967,0.084211,0.094737,0.042105,0.031579,0.042105,-0.626316,0.357895,0.126316,2.224000
Negative_F1405,25.000000,2.548551,10.001383,0.160000,0.000000,0.000000,0.000000,0.040000,0.080000,0.480000,0.120000,0.174000
Negative_F873,14.000000,0.552888,8.590944,0.142857,0.000000,0.000000,0.071429,0.000000,1.014286,0.642857,0.000000,-0.770714
Negative_F1870,25.000000,4.581551,10.602487,0.200000,0.000000,0.040000,0.000000,0.000000,0.148000,0.520000,0.080000,0.028800
Negative_F1337,30.000000,2.401481,8.661924,0.066667,0.066667,0.000000,0.000000,0.033333,-0.100000,0.300000,0.200000,1.175667
Negative_F1659,12.000000,2.552417,11.166263,0.166667,0.083333,0.000000,0.000000,0.000000,1.166667,0.583333,0.000000,-0.418333
Negative_F449,35.000000,-1.781544,5.049201,0.000000,0.000000,0.028571,0.028571,0.000000,0.388571,0.428571,0.114286,-0.268857
Negative_F555,37.000000,4.461110,9.040224,0.108108,0.027027,0.054054,0.000000,0.000000,-0.791892,0.216216,0.189189,1.545946
Negative_F1120,42.000000,7.392554,9.587110,0.166667,0.071429,0.000000,0.000000,0.047619,-0.554762,0.285714,0.095238,1.978571
Negative_F1804,33.000000,3.194199,9.699607,0.121212,0.000000,0.000000,0.000000,0.000000,0.690909,0.454545,0.030303,-0.054848
Negative_F2129,20.000000,5.544900,11.388421,0.250000,0.050000,0.000000,0.000000,0.000000,0.425000,0.550000,0.200000,0.337500
Negative_F1182,18.000000,2.410357,8.716980,0.000000,0.166667,0.000000,0.000000,0.000000,1.350000,0.333333,0.055556,0.615000
Negative_F84,25.000000,3.194199,9.699607,0.160000,0.000000,0.000000,0.000000,0.000000,0.596000,0.440000,0.040000,-0.056800
Negative_F473,22.000000,1.554922,11.000837,0.045455,0.045455,0.000000,0.000000,0.000000,1.072727,0.545455,0.045455,-0.366364
Negative_F2130,18.000000,0.593898,8.736062,0.055556,0.000000,0.111111,0.000000,0.000000,1.050000,0.555556,0.055556,-0.450556
Negative_F1114,20.000000,1.527938,9.314086,0.100000,0.000000,0.000000,0.000000,0.000000,0.365000,0.450000,0.050000,-0.194500
Negative_F419,20.000000,1.552442,10.002737,0.100000,0.000000,0.000000,0.000000,0.000000,1.390000,0.550000,0.000000,-1.810500
Negative_F2321,51.000000,0.609196,8.049281,0.058824,0.000000,0.058824,0.039216,0.000000,-0.370588,0.313725,0.058824,0.753922
Negative_F869,90.000000,6.402074,9.302675,0.033333,0.055556,0.000000,0.011111,0.000000,0.205556,0.366667,0.033333,1.194889
Negative_F2342,14.000000,1.558498,11.699029,0.000000,0.214286,0.000000,0.000000,0.071429,0.600000,0.500000,0.000000,1.838571
Negative_F2292,14.000000,2.549936,10.302064,0.214286,0.000000,0.000000,0.000000,0.000000,1.278571,0.714286,0.000000,-1.121429
Negative_F34,41.000000,7.410232,11.174450,0.000000,0.195122,0.000000,0.000000,0.000000,-0.241463,0.292683,0.073171,2.436098
Negative_F1075,21.000000,-0.361074,6.797455,0.142857,0.000000,0.047619,0.095238,0.047619,0.561905,0.523810,0.047619,0.153333
Negative_F225,23.000000,0.664645,8.593072,0.043478,0.000000,0.173913,0.000000,0.000000,0.917391,0.565217,0.217391,-0.704783
Negative_F1633,26.000000,2.530394,10.860425,0.038462,0.076923,0.000000,0.000000,0.000000,0.919231,0.500000,0.076923,-0.243462
Negative_F1374,19.000000,-0.442547,5.525000,0.000000,0.000000,0.000000,0.000000,0.000000,0.484211,0.315789,0.000000,-1.007895
Negative_F1437,25.000000,2.701403,11.999968,0.040000,0.080000,0.160000,0.000000,0.000000,0.516000,0.480000,0.080000,0.192000
Negative_F728,66.000000,8.283891,9.164132,0.060606,0.106061,0.015152,0.015152,0.015152,-0.498485,0.212121,0.045455,2.282576
Negative_F702,47.000000,3.355822,8.752502,0.063830,0.085106,0.000000,0.042553,0.021277,-0.272340,0.276596,0.042553,1.794468
Negative_F2044,119.000000,2.285860,8.297420,0.042017,0.058824,0.008403,0.050420,0.025210,-0.157143,0.260504,0.075630,1.048151
Negative_F462,46.000000,4.528137,9.628047,0.173913,0.021739,0.021739,0.043478,0.043478,0.191304,0.391304,0.065217,0.569565
Negative_F2238,11.000000,-0.440223,6.711116,0.000000,0.000000,0.090909,0.000000,0.000000,-0.427273,0.181818,0.000000,0.178182
Negative_F1932,43.000000,0.454592,7.756669,0.023256,0.023256,0.046512,0.023256,0.000000,-0.074419,0.209302,0.162791,1.516047
