ID,Label,AAC_A,AAC_C,AAC_F,AAC_G,AAC_I,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,Length,NetCharge,pI,K_frac,R_frac,H_frac,D_frac,E_frac,GRAVY,HydrophobicFrac,AromaticFrac,BomanIndex
Negative_F1475,0,0.054795,0.082192,0.054795,0.041096,0.054795,0.082192,0.027397,0.027397,0.041096,0.041096,0.09589,0.027397,0.041096,0.013699,0.013699,73.0,9.468369,9.911643,0.09589,0.109589,0.027397,0.013699,0.054795,-0.40137,0.342466,0.082192,2.252877
Negative_F1865,0,0.139535,0.0,0.0,0.069767,0.069767,0.046512,0.0,0.093023,0.023256,0.023256,0.046512,0.046512,0.093023,0.069767,0.023256,43.0,4.536916,9.903843,0.186047,0.0,0.0,0.046512,0.023256,-0.472093,0.44186,0.093023,1.195349
Negative_F162,0,0.071429,0.0,0.0,0.0,0.071429,0.214286,0.0,0.0,0.0,0.0,0.142857,0.0,0.142857,0.071429,0.0,14.0,3.54743,10.47774,0.285714,0.0,0.0,0.0,0.0,0.571429,0.571429,0.071429,-0.207143
Negative_F504,0,0.090909,0.0,0.090909,0.090909,0.090909,0.151515,0.0,0.0,0.060606,0.030303,0.212121,0.030303,0.030303,0.0,0.0,33.0,-0.443224,6.28238,0.060606,0.0,0.0,0.0,0.060606,0.651515,0.454545,0.090909,-0.12
Negative_F795,0,0.102564,0.0,0.025641,0.102564,0.076923,0.051282,0.025641,0.102564,0.025641,0.025641,0.076923,0.0,0.076923,0.025641,0.025641,39.0,2.692343,9.821903,0.102564,0.051282,0.025641,0.051282,0.025641,-0.461538,0.410256,0.076923,1.743846
Negative_F301,0,0.133333,0.0,0.0,0.133333,0.033333,0.1,0.033333,0.033333,0.033333,0.033333,0.0,0.033333,0.0,0.1,0.0,30.0,5.538975,10.222317,0.266667,0.0,0.0,0.033333,0.033333,-0.893333,0.4,0.1,1.155333
Negative_F45,0,0.148148,0.0,0.0,0.185185,0.074074,0.148148,0.0,0.037037,0.0,0.0,0.037037,0.111111,0.037037,0.0,0.037037,27.0,2.546046,9.825643,0.148148,0.0,0.0,0.0,0.037037,0.251852,0.444444,0.037037,0.051852
Negative_F370,0,0.166667,0.083333,0.125,0.041667,0.208333,0.041667,0.0,0.0,0.083333,0.0,0.041667,0.0,0.041667,0.0,0.0,24.0,3.498424,9.701283,0.166667,0.0,0.0,0.0,0.0,1.295833,0.583333,0.125,-1.151667
Negative_F662,0,0.069767,0.046512,0.0,0.116279,0.069767,0.023256,0.0,0.093023,0.046512,0.046512,0.023256,0.023256,0.069767,0.093023,0.069767,43.0,3.5794,9.448116,0.093023,0.046512,0.023256,0.023256,0.023256,-0.690698,0.395349,0.162791,1.452326
Negative_F2154,0,0.058824,0.0,0.0,0.176471,0.0,0.294118,0.0,0.176471,0.0,0.0,0.058824,0.058824,0.058824,0.0,0.0,17.0,-0.442126,5.836364,0.0,0.058824,0.0,0.058824,0.0,0.223529,0.411765,0.0,0.956471
Negative_F238,0,0.068182,0.227273,0.045455,0.136364,0.0,0.0,0.0,0.0,0.045455,0.113636,0.045455,0.022727,0.068182,0.0,0.022727,44.0,-2.577797,5.738317,0.0,0.045455,0.068182,0.068182,0.022727,-0.243182,0.204545,0.068182,1.6375
Negative_F579,0,0.0,0.0,0.027027,0.081081,0.162162,0.0,0.0,0.108108,0.135135,0.081081,0.027027,0.054054,0.027027,0.054054,0.0,37.0,3.58738,11.000257,0.081081,0.081081,0.027027,0.054054,0.0,-1.056757,0.27027,0.081081,2.465135
Negative_F722,0,0.02,0.16,0.06,0.04,0.04,0.06,0.0,0.06,0.0,0.06,0.06,0.06,0.02,0.0,0.0,50.0,5.415659,9.032939,0.18,0.04,0.04,0.06,0.04,-0.79,0.2,0.06,2.6366
Negative_F889,0,0.055556,0.0,0.055556,0.055556,0.055556,0.166667,0.111111,0.0,0.055556,0.0,0.055556,0.0,0.111111,0.0,0.0,18.0,3.584057,10.47774,0.222222,0.0,0.055556,0.0,0.0,0.616667,0.555556,0.055556,-0.440556
Negative_F1135,0,0.0,0.172414,0.0,0.068966,0.034483,0.068966,0.0,0.137931,0.0,0.034483,0.103448,0.034483,0.068966,0.068966,0.0,29.0,-0.495255,6.876347,0.068966,0.0,0.068966,0.034483,0.034483,-0.393103,0.241379,0.068966,1.553103
Negative_F1456,0,0.064516,0.064516,0.096774,0.032258,0.064516,0.0,0.0,0.064516,0.193548,0.0,0.032258,0.064516,0.0,0.064516,0.0,31.0,4.186386,10.060114,0.129032,0.064516,0.032258,0.032258,0.0,-0.848387,0.290323,0.16129,1.828387
Negative_F1391,0,0.0625,0.1875,0.0,0.0625,0.09375,0.03125,0.03125,0.125,0.09375,0.0,0.0625,0.0625,0.0625,0.03125,0.03125,32.0,-0.593458,5.961126,0.03125,0.0,0.0,0.0,0.03125,0.4375,0.34375,0.0625,0.168125
Negative_F243,0,0.097561,0.0,0.0,0.073171,0.097561,0.073171,0.0,0.073171,0.02439,0.04878,0.097561,0.04878,0.097561,0.04878,0.0,41.0,4.543287,10.29523,0.146341,0.02439,0.0,0.04878,0.0,-0.2,0.414634,0.04878,1.221463
Negative_F186,0,0.078431,0.117647,0.058824,0.098039,0.019608,0.098039,0.0,0.039216,0.0,0.019608,0.078431,0.039216,0.058824,0.019608,0.0,51.0,2.40058,8.63633,0.117647,0.039216,0.019608,0.078431,0.019608,-0.086275,0.333333,0.078431,1.461176
Negative_F910,0,0.076923,0.0,0.025641,0.102564,0.051282,0.179487,0.025641,0.051282,0.051282,0.025641,0.0,0.102564,0.076923,0.025641,0.0,39.0,7.539889,11.471778,0.179487,0.025641,0.0,0.0,0.0,0.192308,0.461538,0.051282,0.246667
Negative_F1365,0,0.074074,0.148148,0.0,0.111111,0.074074,0.148148,0.0,0.0,0.074074,0.0,0.0,0.0,0.037037,0.0,0.0,27.0,8.43937,10.066819,0.296296,0.037037,0.0,0.0,0.0,0.07037,0.333333,0.0,0.525926
Negative_F2240,0,0.0,0.0,0.0,0.136364,0.0,0.045455,0.045455,0.045455,0.0,0.045455,0.0,0.090909,0.045455,0.090909,0.0,22.0,7.552712,11.999968,0.090909,0.318182,0.0,0.045455,0.0,-2.013636,0.227273,0.090909,5.581364
Negative_F1602,0,0.272727,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.072727,0.0,0.018182,0.072727,0.018182,0.0,0.0,55.0,22.550595,11.275408,0.418182,0.018182,0.0,0.018182,0.0,-1.427273,0.290909,0.0,2.346909
Negative_F812,0,0.060606,0.0,0.030303,0.212121,0.090909,0.090909,0.030303,0.030303,0.030303,0.030303,0.060606,0.0,0.0,0.0,0.090909,33.0,3.613588,9.874316,0.121212,0.030303,0.060606,0.030303,0.0,-0.415152,0.393939,0.121212,0.894242
Negative_F866,0,0.266667,0.0,0.066667,0.066667,0.0,0.266667,0.0,0.0,0.0,0.066667,0.066667,0.0,0.0,0.0,0.0,15.0,2.549936,10.302064,0.2,0.0,0.0,0.0,0.0,0.586667,0.6,0.066667,-0.35
Negative_F2193,0,0.05,0.05,0.15,0.0,0.0,0.1,0.0,0.05,0.05,0.1,0.0,0.1,0.0,0.05,0.0,20.0,5.532799,11.999968,0.0,0.3,0.0,0.0,0.0,-1.055,0.35,0.2,4.409
Negative_F2197,0,0.0,0.0,0.052632,0.0,0.052632,0.052632,0.0,0.0,0.105263,0.0,0.052632,0.052632,0.210526,0.052632,0.0,19.0,6.557277,11.999968,0.0,0.368421,0.0,0.0,0.0,-0.484211,0.421053,0.105263,4.163158
Negative_F1703,0,0.05,0.1,0.0,0.1,0.25,0.05,0.0,0.0,0.05,0.0,0.05,0.15,0.1,0.0,0.0,20.0,1.154374,8.883373,0.1,0.0,0.0,0.0,0.0,1.42,0.45,0.0,-1.082
Negative_F894,0,0.065217,0.130435,0.0,0.086957,0.065217,0.043478,0.0,0.065217,0.108696,0.0,0.108696,0.108696,0.0,0.0,0.043478,46.0,5.39577,9.302933,0.086957,0.065217,0.0,0.021739,0.0,-0.463043,0.217391,0.043478,1.831739
Negative_F1381,0,0.116279,0.139535,0.023256,0.093023,0.046512,0.069767,0.0,0.069767,0.0,0.023256,0.069767,0.023256,0.116279,0.0,0.0,43.0,2.443384,8.673722,0.069767,0.046512,0.046512,0.023256,0.023256,0.35814,0.372093,0.023256,0.960465
Negative_F1287,0,0.033333,0.2,0.033333,0.066667,0.1,0.033333,0.0,0.033333,0.066667,0.0,0.133333,0.033333,0.066667,0.0,0.033333,30.0,0.404458,7.769117,0.066667,0.033333,0.0,0.033333,0.033333,0.443333,0.3,0.066667,0.746333
Negative_F1791,0,0.052632,0.157895,0.078947,0.184211,0.052632,0.0,0.0,0.026316,0.026316,0.078947,0.026316,0.052632,0.0,0.0,0.052632,38.0,2.513166,8.676365,0.026316,0.078947,0.078947,0.026316,0.0,-0.465789,0.236842,0.131579,1.800789
Negative_F1204,0,0.121212,0.060606,0.060606,0.030303,0.030303,0.151515,0.0,0.030303,0.0,0.030303,0.181818,0.121212,0.030303,0.0,0.0,33.0,2.194646,9.302868,0.121212,0.0,0.0,0.030303,0.0,0.345455,0.393939,0.060606,0.712727
Negative_F422,0,0.034483,0.172414,0.068966,0.068966,0.034483,0.137931,0.0,0.0,0.103448,0.034483,0.068966,0.137931,0.034483,0.0,0.034483,29.0,1.393117,8.409659,0.068966,0.0,0.0,0.0,0.0,0.731034,0.344828,0.103448,-0.373448
Negative_F1045,0,0.0,0.0,0.076923,0.153846,0.230769,0.230769,0.0,0.0,0.076923,0.0,0.076923,0.0,0.076923,0.0,0.0,13.0,0.557428,9.750021,0.0,0.076923,0.0,0.0,0.0,1.861538,0.615385,0.076923,-1.546154
Negative_F1768,0,0.045455,0.0,0.136364,0.045455,0.045455,0.136364,0.0,0.0,0.0,0.181818,0.0,0.136364,0.045455,0.0,0.045455,22.0,3.544925,10.176866,0.181818,0.0,0.0,0.0,0.0,-0.140909,0.454545,0.181818,0.763636
Negative_F906,0,0.125,0.03125,0.0625,0.125,0.0625,0.0625,0.0,0.09375,0.03125,0.03125,0.0625,0.0625,0.03125,0.0,0.03125,32.0,5.51541,10.142569,0.1875,0.0,0.0,0.0,0.0,-0.275,0.375,0.09375,0.9025
Negative_F35,0,0.0,0.142857,0.02381,0.095238,0.071429,0.0,0.047619,0.071429,0.119048,0.071429,0.047619,0.02381,0.095238,0.047619,0.0,42.0,5.410282,9.687293,0.0,0.142857,0.0,0.0,0.0,-0.233333,0.285714,0.071429,1.922143
Negative_F1140,0,0.032258,0.096774,0.0,0.129032,0.064516,0.064516,0.0,0.032258,0.0,0.0,0.129032,0.129032,0.096774,0.0,0.032258,31.0,5.162179,9.735838,0.193548,0.0,0.0,0.0,0.0,0.087097,0.290323,0.032258,0.733871
Negative_F158,0,0.0,0.222222,0.055556,0.166667,0.0,0.055556,0.0,0.0,0.0,0.0,0.0,0.0,0.111111,0.0,0.055556,18.0,5.456783,10.663216,0.0,0.333333,0.0,0.0,0.0,-0.25,0.277778,0.111111,3.652222
Negative_F1311,0,0.0,0.095238,0.047619,0.238095,0.047619,0.190476,0.0,0.0,0.0,0.0,0.047619,0.0,0.190476,0.0,0.0,21.0,2.500929,9.390159,0.142857,0.0,0.0,0.0,0.0,1.419048,0.47619,0.047619,-1.47381
Negative_F1753,0,0.086957,0.086957,0.043478,0.043478,0.086957,0.173913,0.043478,0.043478,0.043478,0.0,0.086957,0.043478,0.086957,0.0,0.0,23.0,2.500929,9.390159,0.130435,0.0,0.0,0.0,0.0,1.147826,0.521739,0.043478,-0.756087
Negative_F1317,0,0.0,0.0,0.1875,0.1875,0.0625,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,16.0,5.547355,11.744351,0.1875,0.1875,0.0,0.0,0.0,-0.90625,0.375,0.25,2.6575
Negative_F149,0,0.0,0.121212,0.0,0.121212,0.0,0.030303,0.030303,0.0,0.030303,0.090909,0.030303,0.030303,0.0,0.030303,0.0,33.0,6.500273,11.351545,0.0,0.333333,0.030303,0.0,0.121212,-2.033333,0.090909,0.030303,6.064545
Negative_F1028,0,0.111111,0.222222,0.022222,0.2,0.0,0.022222,0.0,0.022222,0.022222,0.088889,0.066667,0.0,0.0,0.0,0.044444,45.0,3.353539,8.616538,0.044444,0.088889,0.0,0.044444,0.0,-0.442222,0.2,0.066667,1.984222
Negative_F1246,0,0.229508,0.0,0.0,0.098361,0.081967,0.131148,0.0,0.04918,0.032787,0.016393,0.04918,0.065574,0.081967,0.04918,0.0,61.0,1.586298,9.528379,0.065574,0.0,0.016393,0.0,0.032787,0.75082,0.57377,0.04918,-0.58541
Negative_F1024,0,0.066667,0.0,0.0,0.066667,0.133333,0.066667,0.0,0.066667,0.0,0.0,0.0,0.0,0.2,0.066667,0.0,15.0,4.510623,10.602422,0.333333,0.0,0.0,0.0,0.0,0.193333,0.533333,0.066667,0.162
Negative_F461,0,0.065217,0.043478,0.043478,0.152174,0.152174,0.086957,0.0,0.021739,0.0,0.0,0.043478,0.043478,0.021739,0.0,0.0,46.0,6.487174,9.866322,0.217391,0.021739,0.0,0.021739,0.065217,0.002174,0.369565,0.043478,0.857826
Negative_F2282,0,0.1,0.0,0.05,0.15,0.0,0.3,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,20.0,0.551503,8.497658,0.15,0.0,0.0,0.05,0.05,0.46,0.5,0.05,-0.038
Negative_F2167,0,0.128205,0.153846,0.025641,0.128205,0.025641,0.076923,0.025641,0.025641,0.025641,0.0,0.025641,0.025641,0.051282,0.025641,0.0,39.0,3.132887,8.976207,0.025641,0.128205,0.051282,0.051282,0.0,0.094872,0.358974,0.051282,1.606923
Negative_F605,0,0.16,0.0,0.04,0.16,0.08,0.04,0.0,0.04,0.0,0.0,0.04,0.0,0.04,0.04,0.04,25.0,2.733043,10.289815,0.08,0.04,0.2,0.0,0.0,-0.376,0.44,0.12,0.9756
Negative_F978,0,0.054054,0.054054,0.027027,0.162162,0.081081,0.162162,0.027027,0.027027,0.0,0.054054,0.0,0.135135,0.027027,0.0,0.0,37.0,2.49816,9.243171,0.135135,0.0,0.0,0.0,0.054054,0.294595,0.378378,0.027027,0.174865
Negative_F1775,0,0.136364,0.0,0.090909,0.090909,0.0,0.045455,0.0,0.0,0.0,0.0,0.136364,0.0,0.090909,0.090909,0.0,22.0,5.584007,11.999968,0.181818,0.090909,0.045455,0.0,0.0,-0.436364,0.454545,0.181818,1.635
Negative_F74,0,0.0,0.095238,0.0,0.095238,0.095238,0.0,0.047619,0.047619,0.095238,0.047619,0.047619,0.047619,0.047619,0.0,0.047619,21.0,5.498348,10.466652,0.142857,0.142857,0.0,0.0,0.0,-0.9,0.238095,0.047619,2.810952
Negative_F1414,0,0.07767,0.038835,0.009709,0.262136,0.038835,0.019417,0.019417,0.116505,0.029126,0.009709,0.126214,0.058252,0.058252,0.0,0.019417,103.0,6.487435,10.093767,0.019417,0.067961,0.009709,0.009709,0.009709,-0.446602,0.242718,0.029126,1.693495
Negative_F97,0,0.153846,0.0,0.0,0.102564,0.051282,0.051282,0.0,0.051282,0.0,0.076923,0.0,0.076923,0.128205,0.025641,0.0,39.0,4.547538,10.548849,0.128205,0.076923,0.0,0.025641,0.051282,-0.441026,0.410256,0.025641,1.939231
Negative_F492,0,0.148148,0.074074,0.0,0.074074,0.074074,0.185185,0.037037,0.037037,0.0,0.0,0.037037,0.074074,0.0,0.0,0.0,27.0,4.547363,9.902167,0.185185,0.037037,0.0,0.0,0.037037,0.3,0.444444,0.0,0.59963
Negative_F1678,0,0.0,0.090909,0.0,0.090909,0.0,0.0,0.090909,0.090909,0.045455,0.0,0.0,0.045455,0.045455,0.045455,0.090909,22.0,6.532444,10.557552,0.136364,0.181818,0.045455,0.0,0.0,-1.522727,0.272727,0.136364,3.709545
Negative_F340,0,0.08,0.04,0.04,0.2,0.04,0.12,0.0,0.04,0.04,0.0,0.04,0.04,0.08,0.04,0.0,25.0,2.524048,9.630497,0.16,0.0,0.0,0.0,0.04,0.184,0.4,0.08,-0.042
Negative_F1077,0,0.064516,0.0,0.064516,0.032258,0.064516,0.0,0.0,0.0,0.096774,0.0,0.0,0.032258,0.16129,0.064516,0.032258,31.0,11.542243,11.999968,0.16129,0.225806,0.0,0.0,0.0,-0.670968,0.451613,0.16129,2.892903
Negative_F825,0,0.113636,0.0,0.045455,0.090909,0.159091,0.022727,0.045455,0.022727,0.068182,0.045455,0.022727,0.022727,0.045455,0.045455,0.045455,44.0,6.591309,10.708666,0.113636,0.068182,0.0,0.0,0.022727,0.063636,0.522727,0.136364,0.63
Negative_F1743,0,0.093023,0.0,0.023256,0.209302,0.046512,0.069767,0.046512,0.162791,0.023256,0.069767,0.0,0.023256,0.046512,0.046512,0.069767,43.0,2.5449,9.823257,0.046512,0.023256,0.0,0.0,0.0,-0.37907,0.44186,0.139535,0.73
Negative_F780,0,0.086957,0.0,0.086957,0.173913,0.086957,0.086957,0.0,0.043478,0.0,0.0,0.130435,0.0,0.043478,0.0,0.0,23.0,2.585178,10.001383,0.173913,0.0,0.043478,0.0,0.043478,0.008696,0.391304,0.086957,0.584783
Negative_F1318,0,0.041667,0.041667,0.125,0.0,0.041667,0.041667,0.0,0.0,0.208333,0.0,0.041667,0.041667,0.041667,0.041667,0.0,24.0,3.528194,10.295617,0.125,0.125,0.0,0.041667,0.041667,-0.725,0.333333,0.166667,2.277917
Negative_F2300,0,0.0,0.0,0.035714,0.071429,0.035714,0.142857,0.0,0.0,0.0,0.035714,0.035714,0.071429,0.107143,0.035714,0.071429,28.0,7.586231,11.999968,0.071429,0.214286,0.071429,0.0,0.0,-0.575,0.428571,0.142857,2.871071
Negative_F90,0,0.107143,0.071429,0.0,0.107143,0.071429,0.142857,0.035714,0.0,0.0,0.0,0.071429,0.071429,0.071429,0.0,0.0,28.0,2.496811,9.243171,0.178571,0.0,0.0,0.071429,0.0,0.507143,0.428571,0.0,0.2275
Negative_F448,0,0.04,0.04,0.0,0.16,0.0,0.0,0.0,0.04,0.0,0.0,0.08,0.08,0.2,0.0,0.12,25.0,-0.422279,6.155686,0.0,0.12,0.0,0.08,0.04,-0.428,0.36,0.12,2.4384
Negative_F1117,0,0.1,0.2,0.0,0.25,0.0,0.025,0.0,0.025,0.05,0.1,0.075,0.05,0.0,0.05,0.025,40.0,1.404259,8.220831,0.05,0.0,0.0,0.0,0.0,-0.21,0.2,0.075,0.473
Negative_F1268,0,0.066667,0.0,0.133333,0.0,0.266667,0.066667,0.0,0.133333,0.0,0.0,0.066667,0.0,0.066667,0.0,0.0,15.0,0.552888,8.590944,0.133333,0.0,0.0,0.066667,0.0,0.953333,0.6,0.133333,0.006
Negative_F364,0,0.166667,0.083333,0.041667,0.041667,0.083333,0.125,0.0,0.0,0.083333,0.0,0.041667,0.041667,0.166667,0.0,0.0,24.0,2.500929,9.390159,0.125,0.0,0.0,0.0,0.0,1.475,0.583333,0.041667,-1.3275
Negative_F2303,0,0.129032,0.0,0.0,0.225806,0.032258,0.0,0.0,0.0,0.0,0.0,0.064516,0.0,0.032258,0.0,0.0,31.0,13.555042,11.999968,0.032258,0.451613,0.0,0.032258,0.0,-1.9,0.193548,0.0,6.682903
Negative_F1573,0,0.105263,0.105263,0.052632,0.052632,0.0,0.157895,0.052632,0.0,0.052632,0.0,0.052632,0.052632,0.0,0.052632,0.052632,19.0,3.500879,9.847497,0.105263,0.105263,0.0,0.0,0.0,0.115789,0.473684,0.157895,0.921579
Negative_F250,0,0.028571,0.171429,0.0,0.114286,0.0,0.142857,0.057143,0.028571,0.0,0.0,0.0,0.028571,0.028571,0.0,0.057143,35.0,6.438428,9.611027,0.057143,0.2,0.028571,0.028571,0.028571,-0.402857,0.314286,0.057143,2.818
Negative_F2135,0,0.473684,0.0,0.052632,0.052632,0.0,0.105263,0.0,0.0,0.052632,0.157895,0.052632,0.0,0.052632,0.0,0.0,19.0,-0.392198,5.570017,0.0,0.0,0.0,0.0,0.0,0.921053,0.684211,0.052632,-0.740526
Negative_F51,0,0.05,0.0,0.0,0.2,0.05,0.3,0.0,0.1,0.05,0.0,0.05,0.0,0.1,0.0,0.0,20.0,-0.441839,6.21747,0.05,0.0,0.0,0.0,0.05,0.955,0.5,0.0,-0.9525
Negative_F2078,0,0.071429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.0,0.071429,0.071429,0.142857,0.0,0.0,14.0,5.238195,10.69906,0.428571,0.0,0.0,0.0,0.0,-1.392857,0.214286,0.0,2.098571
Negative_F826,0,0.090909,0.0,0.045455,0.090909,0.204545,0.022727,0.045455,0.022727,0.022727,0.045455,0.0,0.0,0.045455,0.068182,0.045455,44.0,5.298701,10.000223,0.181818,0.0,0.022727,0.0,0.045455,0.202273,0.568182,0.159091,-0.119318
Negative_F1426,0,0.071429,0.0,0.071429,0.214286,0.071429,0.071429,0.0,0.0,0.0,0.0,0.071429,0.0,0.071429,0.142857,0.0,14.0,0.553562,8.591073,0.142857,0.0,0.0,0.0,0.071429,0.142857,0.5,0.214286,-0.345714
Negative_F926,0,0.064935,0.077922,0.0,0.103896,0.103896,0.168831,0.0,0.0,0.025974,0.0,0.038961,0.064935,0.103896,0.0,0.025974,77.0,-2.568776,5.118658,0.090909,0.0,0.012987,0.064935,0.051948,0.858442,0.467532,0.025974,-0.288442
Negative_F905,0,0.0,0.0,0.027778,0.027778,0.0,0.138889,0.0,0.0,0.333333,0.055556,0.027778,0.0,0.0,0.055556,0.0,36.0,7.626639,11.999968,0.055556,0.194444,0.055556,0.0,0.027778,-1.572222,0.222222,0.083333,3.138056
Negative_F331,0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130435,0.0,0.043478,0.028986,0.028986,0.0,0.0,69.0,29.482285,11.46243,0.434783,0.0,0.0,0.0,0.0,-1.237681,0.362319,0.0,1.914928
Negative_F2076,0,0.333333,0.0,0.0,0.074074,0.0,0.0,0.0,0.0,0.148148,0.0,0.037037,0.0,0.037037,0.0,0.0,27.0,9.582746,10.95442,0.37037,0.0,0.0,0.0,0.0,-0.985185,0.37037,0.0,1.358889
Negative_F406,0,0.2,0.033333,0.0,0.033333,0.133333,0.133333,0.0,0.033333,0.0,0.033333,0.1,0.066667,0.033333,0.0,0.033333,30.0,2.520868,9.519095,0.133333,0.0,0.0,0.033333,0.0,0.636667,0.533333,0.033333,0.07
Negative_F1951,0,0.162791,0.139535,0.046512,0.069767,0.0,0.023256,0.0,0.046512,0.023256,0.023256,0.046512,0.069767,0.046512,0.023256,0.0,43.0,6.560985,9.614509,0.093023,0.093023,0.069767,0.023256,0.0,-0.446512,0.302326,0.069767,2.173256
Negative_F544,0,0.0,0.0,0.153846,0.153846,0.230769,0.153846,0.0,0.076923,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,13.0,-0.444606,5.835682,0.076923,0.0,0.0,0.076923,0.0,1.092308,0.538462,0.153846,-0.625385
Negative_F2307,0,0.088608,0.050633,0.0,0.050633,0.075949,0.075949,0.050633,0.050633,0.037975,0.037975,0.037975,0.012658,0.101266,0.0,0.025316,79.0,8.604099,10.050186,0.075949,0.113924,0.037975,0.037975,0.037975,-0.221519,0.417722,0.025316,2.051519
Negative_F1269,0,0.04878,0.146341,0.04878,0.097561,0.146341,0.0,0.02439,0.097561,0.073171,0.04878,0.0,0.073171,0.02439,0.02439,0.0,41.0,4.441973,9.216287,0.04878,0.073171,0.02439,0.0,0.0,0.058537,0.317073,0.073171,1.136829
Negative_F658,0,0.054054,0.108108,0.0,0.216216,0.0,0.027027,0.0,0.135135,0.0,0.027027,0.081081,0.027027,0.108108,0.054054,0.054054,37.0,0.561802,7.90197,0.027027,0.0,0.081081,0.0,0.0,-0.297297,0.297297,0.108108,0.792432
Negative_F1358,0,0.058824,0.0,0.058824,0.117647,0.117647,0.352941,0.0,0.0,0.117647,0.0,0.058824,0.0,0.058824,0.0,0.0,17.0,0.554947,8.750052,0.058824,0.0,0.0,0.0,0.0,1.876471,0.647059,0.058824,-2.418824
Negative_F1233,0,0.027027,0.162162,0.108108,0.162162,0.027027,0.027027,0.0,0.0,0.027027,0.027027,0.027027,0.027027,0.027027,0.0,0.081081,37.0,5.466518,9.271795,0.108108,0.081081,0.054054,0.027027,0.0,-0.308108,0.297297,0.189189,1.513514
Negative_F2157,0,0.041958,0.027972,0.020979,0.083916,0.041958,0.06993,0.0,0.062937,0.034965,0.034965,0.118881,0.062937,0.167832,0.006993,0.041958,143.0,-2.49555,5.644362,0.06993,0.006993,0.013986,0.027972,0.062937,0.064336,0.391608,0.06993,0.915594
Negative_F573,0,0.06383,0.06383,0.010638,0.074468,0.053191,0.117021,0.0,0.010638,0.117021,0.074468,0.042553,0.042553,0.074468,0.010638,0.010638,94.0,2.796191,8.768877,0.0,0.12766,0.010638,0.031915,0.06383,-0.244681,0.340426,0.031915,1.943936
Negative_F1848,0,0.039216,0.058824,0.019608,0.058824,0.039216,0.039216,0.009804,0.039216,0.058824,0.009804,0.117647,0.088235,0.058824,0.009804,0.009804,102.0,-1.757474,6.393159,0.078431,0.068627,0.039216,0.078431,0.078431,-0.892157,0.22549,0.039216,2.873431
Negative_F136,0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.1,0.25,0.0,0.05,0.05,0.05,0.0,0.1,20.0,2.516005,10.266929,0.05,0.15,0.0,0.05,0.0,-1.395,0.25,0.1,3.187
Negative_F2131,0,0.0,0.0,0.142857,0.0,0.142857,0.095238,0.0,0.0,0.0,0.047619,0.0,0.0,0.047619,0.047619,0.0,21.0,7.54279,11.763691,0.285714,0.142857,0.0,0.047619,0.0,-0.528571,0.47619,0.190476,2.495714
Negative_F1009,0,0.2,0.1,0.05,0.05,0.2,0.05,0.05,0.0,0.05,0.0,0.0,0.05,0.05,0.0,0.0,20.0,2.500929,9.390159,0.15,0.0,0.0,0.0,0.0,1.425,0.6,0.05,-1.2745
Negative_F2382,0,0.085714,0.142857,0.028571,0.085714,0.028571,0.057143,0.0,0.0,0.028571,0.028571,0.085714,0.2,0.028571,0.0,0.0,35.0,3.534793,9.045382,0.114286,0.0,0.085714,0.0,0.0,-0.051429,0.228571,0.028571,0.956571
Negative_F1630,0,0.086957,0.086957,0.086957,0.043478,0.086957,0.217391,0.0,0.043478,0.043478,0.0,0.086957,0.0,0.086957,0.0,0.0,23.0,2.500929,9.390159,0.130435,0.0,0.0,0.0,0.0,1.382609,0.565217,0.086957,-1.10913
Negative_F1875,0,0.153846,0.0,0.153846,0.153846,0.153846,0.153846,0.0,0.0,0.0,0.0,0.076923,0.0,0.076923,0.0,0.0,13.0,0.554947,8.750052,0.076923,0.0,0.0,0.0,0.0,1.884615,0.692308,0.153846,-2.017692
Negative_F1493,0,0.08,0.0,0.04,0.04,0.2,0.08,0.04,0.04,0.0,0.04,0.04,0.08,0.08,0.0,0.0,25.0,1.275759,9.524575,0.16,0.0,0.0,0.08,0.0,0.584,0.52,0.04,0.318
Negative_F809,0,0.193548,0.032258,0.048387,0.290323,0.032258,0.064516,0.048387,0.032258,0.032258,0.0,0.032258,0.0,0.048387,0.016129,0.032258,62.0,0.533438,8.019819,0.048387,0.0,0.016129,0.032258,0.0,0.533871,0.483871,0.096774,-0.678226
Negative_F295,0,0.0,0.027027,0.027027,0.135135,0.108108,0.108108,0.0,0.0,0.081081,0.0,0.027027,0.027027,0.081081,0.027027,0.0,37.0,12.480958,11.999968,0.189189,0.162162,0.0,0.0,0.0,-0.335135,0.351351,0.054054,1.934324
